local_ts,esp_ts,gyro_x,gyro_y,gyro_z
2026-01-29 16:48:43.206,2026-01-29T09:48:42.699Z,0.8691,0.2168,-0.9297
2026-01-29 16:48:43.208,2026-01-29T09:48:42.709Z,0.8965,0.1191,-0.9941
2026-01-29 16:48:43.208,2026-01-29T09:48:42.719Z,0.9297,0.1680,-1.0547
2026-01-29 16:48:43.266,2026-01-29T09:48:42.729Z,0.9609,0.2578,-1.1055
2026-01-29 16:48:43.268,2026-01-29T09:48:42.739Z,0.9395,0.3945,-1.1367
2026-01-29 16:48:43.268,2026-01-29T09:48:42.749Z,0.8906,0.5488,-1.1680
2026-01-29 16:48:43.268,2026-01-29T09:48:42.759Z,0.8496,0.6445,-1.2207
2026-01-29 16:48:43.268,2026-01-29T09:48:42.769Z,0.8457,0.7461,-1.3262
2026-01-29 16:48:43.269,2026-01-29T09:48:42.779Z,0.8574,0.8633,-1.3965
2026-01-29 16:48:43.297,2026-01-29T09:48:42.789Z,0.8711,0.9082,-1.4590
2026-01-29 16:48:43.298,2026-01-29T09:48:42.799Z,0.8809,0.8789,-1.5234
2026-01-29 16:48:43.298,2026-01-29T09:48:42.809Z,0.8926,0.8242,-1.5566
2026-01-29 16:48:43.328,2026-01-29T09:48:42.819Z,0.8965,0.6875,-1.5234
2026-01-29 16:48:43.328,2026-01-29T09:48:42.829Z,0.8613,0.5332,-1.4492
2026-01-29 16:48:43.328,2026-01-29T09:48:42.839Z,0.8242,0.3613,-1.3789
2026-01-29 16:48:43.355,2026-01-29T09:48:42.849Z,0.7012,0.2363,-1.3145
2026-01-29 16:48:43.357,2026-01-29T09:48:42.859Z,0.6465,0.1602,-1.1953
2026-01-29 16:48:43.357,2026-01-29T09:48:42.869Z,0.8164,-0.2871,-1.1230
2026-01-29 16:48:43.385,2026-01-29T09:48:42.879Z,0.8984,-0.7520,-1.0645
2026-01-29 16:48:43.388,2026-01-29T09:48:42.889Z,0.8340,-1.1094,-0.9551
2026-01-29 16:48:43.388,2026-01-29T09:48:42.899Z,0.6035,-1.3809,-0.8164
2026-01-29 16:48:43.416,2026-01-29T09:48:42.909Z,0.3516,-1.4336,-0.5859
2026-01-29 16:48:43.416,2026-01-29T09:48:42.919Z,0.2344,-1.3145,-0.2676
2026-01-29 16:48:43.445,2026-01-29T09:48:42.929Z,0.2012,-1.2578,0.0195
2026-01-29 16:48:43.447,2026-01-29T09:48:42.939Z,0.1816,-1.3496,0.2422
2026-01-29 16:48:43.448,2026-01-29T09:48:42.949Z,0.1504,-1.4531,0.4570
2026-01-29 16:48:43.448,2026-01-29T09:48:42.959Z,0.0742,-1.4922,0.6758
2026-01-29 16:48:43.476,2026-01-29T09:48:42.969Z,-0.0586,-1.4629,0.8594
2026-01-29 16:48:43.477,2026-01-29T09:48:42.979Z,-0.1953,-1.3906,1.0234
2026-01-29 16:48:43.478,2026-01-29T09:48:42.989Z,-0.2734,-1.2812,1.2207
2026-01-29 16:48:43.505,2026-01-29T09:48:42.999Z,-0.3242,-1.1133,1.4277
2026-01-29 16:48:43.507,2026-01-29T09:48:43.009Z,-0.3457,-0.9355,1.6016
2026-01-29 16:48:43.508,2026-01-29T09:48:43.019Z,-0.3906,-0.7969,1.7168
2026-01-29 16:48:43.538,2026-01-29T09:48:43.029Z,-0.4727,-0.6348,1.7988
2026-01-29 16:48:43.538,2026-01-29T09:48:43.039Z,-0.5586,-0.4004,1.9023
2026-01-29 16:48:43.539,2026-01-29T09:48:43.049Z,-0.6504,-0.2090,1.9785
2026-01-29 16:48:43.568,2026-01-29T09:48:43.059Z,-0.7344,-0.1465,2.0469
2026-01-29 16:48:43.568,2026-01-29T09:48:43.069Z,-0.8066,-0.2793,2.0703
2026-01-29 16:48:43.568,2026-01-29T09:48:43.079Z,-0.8867,-0.5605,2.0371
2026-01-29 16:48:43.598,2026-01-29T09:48:43.089Z,-0.9473,-0.8477,2.0020
2026-01-29 16:48:43.598,2026-01-29T09:48:43.099Z,-0.9863,-1.1250,1.9180
2026-01-29 16:48:43.598,2026-01-29T09:48:43.109Z,-1.0137,-1.4238,1.8223
2026-01-29 16:48:43.625,2026-01-29T09:48:43.119Z,-1.0039,-1.6582,1.7656
2026-01-29 16:48:43.627,2026-01-29T09:48:43.129Z,-0.9668,-1.7246,1.7617
2026-01-29 16:48:43.628,2026-01-29T09:48:43.139Z,-0.8789,-1.6523,1.7363
2026-01-29 16:48:43.655,2026-01-29T09:48:43.149Z,-0.7969,-1.4082,1.6914
2026-01-29 16:48:43.657,2026-01-29T09:48:43.159Z,-0.7617,-1.0254,1.6602
2026-01-29 16:48:43.658,2026-01-29T09:48:43.169Z,-0.7363,-0.7266,1.6348
2026-01-29 16:48:43.685,2026-01-29T09:48:43.179Z,-0.7324,-0.5742,1.6133
2026-01-29 16:48:43.687,2026-01-29T09:48:43.189Z,-0.7520,-0.4590,1.6094
2026-01-29 16:48:43.688,2026-01-29T09:48:43.199Z,-0.8105,-0.4922,1.5762
2026-01-29 16:48:43.716,2026-01-29T09:48:43.209Z,-0.8613,-0.6738,1.5469
2026-01-29 16:48:43.717,2026-01-29T09:48:43.219Z,-0.9062,-0.9707,1.5117
2026-01-29 16:48:43.718,2026-01-29T09:48:43.229Z,-0.9316,-1.2969,1.4863
2026-01-29 16:48:43.746,2026-01-29T09:48:43.239Z,-0.9355,-1.5352,1.4551
2026-01-29 16:48:43.748,2026-01-29T09:48:43.249Z,-0.9062,-1.6035,1.4453
2026-01-29 16:48:43.748,2026-01-29T09:48:43.259Z,-0.8418,-1.6172,1.4297
2026-01-29 16:48:43.776,2026-01-29T09:48:43.269Z,-0.8125,-1.5371,1.3633
2026-01-29 16:48:43.778,2026-01-29T09:48:43.279Z,-0.7734,-1.3496,1.1680
2026-01-29 16:48:43.778,2026-01-29T09:48:43.289Z,-0.6074,-1.1074,0.8594
2026-01-29 16:48:43.805,2026-01-29T09:48:43.299Z,-0.2969,-0.9180,0.4629
2026-01-29 16:48:43.807,2026-01-29T09:48:43.309Z,-0.0195,-0.8340,-0.0879
2026-01-29 16:48:43.808,2026-01-29T09:48:43.319Z,0.1055,-0.8262,-0.8340
2026-01-29 16:48:43.835,2026-01-29T09:48:43.329Z,0.1816,-0.6211,-1.4121
2026-01-29 16:48:43.837,2026-01-29T09:48:43.339Z,0.3242,0.1035,-1.3281
2026-01-29 16:48:43.837,2026-01-29T09:48:43.349Z,0.4453,0.6855,-0.6777
2026-01-29 16:48:43.868,2026-01-29T09:48:43.359Z,0.3281,0.6406,0.0352
2026-01-29 16:48:43.868,2026-01-29T09:48:43.369Z,-0.1309,0.8984,0.4258
2026-01-29 16:48:43.868,2026-01-29T09:48:43.379Z,-0.3027,1.6055,0.4434
2026-01-29 16:48:43.898,2026-01-29T09:48:43.389Z,-0.0527,1.5254,0.0664
2026-01-29 16:48:43.898,2026-01-29T09:48:43.399Z,0.1230,0.3867,-0.4414
2026-01-29 16:48:43.898,2026-01-29T09:48:43.409Z,0.2051,-0.3652,-0.6660
2026-01-29 16:48:43.928,2026-01-29T09:48:43.419Z,0.1680,-0.3379,-0.5293
2026-01-29 16:48:43.928,2026-01-29T09:48:43.429Z,-0.0605,-0.1035,-0.3789
2026-01-29 16:48:43.928,2026-01-29T09:48:43.439Z,-0.1387,0.0898,-0.2871
2026-01-29 16:48:43.956,2026-01-29T09:48:43.449Z,-0.0137,0.1934,-0.2734
2026-01-29 16:48:43.958,2026-01-29T09:48:43.459Z,0.1211,0.3516,-0.2617
2026-01-29 16:48:43.958,2026-01-29T09:48:43.469Z,0.1387,0.4453,-0.2734
2026-01-29 16:48:43.985,2026-01-29T09:48:43.479Z,0.0762,0.2832,-0.3652
2026-01-29 16:48:43.987,2026-01-29T09:48:43.489Z,0.0156,-0.0508,-0.4512
2026-01-29 16:48:43.988,2026-01-29T09:48:43.499Z,0.0391,-0.2949,-0.4512
2026-01-29 16:48:44.015,2026-01-29T09:48:43.509Z,0.0723,-0.4160,-0.4180
2026-01-29 16:48:44.018,2026-01-29T09:48:43.519Z,0.0918,-0.4395,-0.4082
2026-01-29 16:48:44.045,2026-01-29T09:48:43.529Z,0.0996,-0.3887,-0.4082
2026-01-29 16:48:44.047,2026-01-29T09:48:43.539Z,0.0977,-0.3008,-0.4395
2026-01-29 16:48:44.048,2026-01-29T09:48:43.549Z,0.1289,-0.1562,-0.4453
2026-01-29 16:48:44.048,2026-01-29T09:48:43.559Z,0.1289,-0.0625,-0.4062
2026-01-29 16:48:44.076,2026-01-29T09:48:43.569Z,0.1113,-0.0449,-0.3770
2026-01-29 16:48:44.077,2026-01-29T09:48:43.579Z,0.1270,-0.0723,-0.3828
2026-01-29 16:48:44.078,2026-01-29T09:48:43.589Z,0.1699,-0.0820,-0.3750
2026-01-29 16:48:44.105,2026-01-29T09:48:43.599Z,0.1836,-0.0723,-0.3477
2026-01-29 16:48:44.107,2026-01-29T09:48:43.609Z,0.1758,-0.0664,-0.3223
2026-01-29 16:48:44.108,2026-01-29T09:48:43.619Z,0.1758,-0.0645,-0.3066
2026-01-29 16:48:44.136,2026-01-29T09:48:43.629Z,0.1758,-0.0488,-0.2891
2026-01-29 16:48:44.137,2026-01-29T09:48:43.639Z,0.1895,-0.0059,-0.2793
2026-01-29 16:48:44.138,2026-01-29T09:48:43.649Z,0.1934,0.0312,-0.2754
2026-01-29 16:48:44.198,2026-01-29T09:48:43.659Z,0.2188,0.0645,-0.2520
2026-01-29 16:48:44.199,2026-01-29T09:48:43.669Z,0.2109,0.1152,-0.2324
2026-01-29 16:48:44.199,2026-01-29T09:48:43.679Z,0.1914,0.0645,-0.2168
2026-01-29 16:48:44.199,2026-01-29T09:48:43.689Z,0.1934,0.0352,-0.2168
2026-01-29 16:48:44.199,2026-01-29T09:48:43.699Z,0.1992,-0.0137,-0.2266
2026-01-29 16:48:44.199,2026-01-29T09:48:43.709Z,0.1934,-0.0625,-0.2324
2026-01-29 16:48:44.228,2026-01-29T09:48:43.719Z,0.1738,-0.0801,-0.2305
2026-01-29 16:48:44.229,2026-01-29T09:48:43.729Z,0.1543,-0.1211,-0.2266
2026-01-29 16:48:44.229,2026-01-29T09:48:43.739Z,0.1465,-0.1680,-0.2246
2026-01-29 16:48:44.256,2026-01-29T09:48:43.749Z,0.1406,-0.2051,-0.2363
2026-01-29 16:48:44.258,2026-01-29T09:48:43.759Z,0.1523,-0.2227,-0.2422
2026-01-29 16:48:44.259,2026-01-29T09:48:43.769Z,0.1758,-0.1855,-0.2461
2026-01-29 16:48:44.288,2026-01-29T09:48:43.779Z,0.1973,-0.1172,-0.2480
2026-01-29 16:48:44.288,2026-01-29T09:48:43.789Z,0.2207,-0.0625,-0.2324
2026-01-29 16:48:44.289,2026-01-29T09:48:43.799Z,0.2520,0.0059,-0.2461
2026-01-29 16:48:44.315,2026-01-29T09:48:43.809Z,0.2812,0.0820,-0.2676
2026-01-29 16:48:44.317,2026-01-29T09:48:43.819Z,0.2969,0.1152,-0.2793
2026-01-29 16:48:44.318,2026-01-29T09:48:43.829Z,0.3047,0.1289,-0.2988
2026-01-29 16:48:44.345,2026-01-29T09:48:43.839Z,0.3281,0.1367,-0.3066
2026-01-29 16:48:44.347,2026-01-29T09:48:43.849Z,0.3516,0.1699,-0.3164
2026-01-29 16:48:44.348,2026-01-29T09:48:43.859Z,0.3770,0.1855,-0.3379
2026-01-29 16:48:44.376,2026-01-29T09:48:43.869Z,0.4004,0.1875,-0.3613
2026-01-29 16:48:44.377,2026-01-29T09:48:43.879Z,0.4238,0.1953,-0.3867
2026-01-29 16:48:44.377,2026-01-29T09:48:43.889Z,0.4473,0.2051,-0.4082
2026-01-29 16:48:44.419,2026-01-29T09:48:43.899Z,0.4824,0.1504,-0.4316
2026-01-29 16:48:44.420,2026-01-29T09:48:43.909Z,0.5137,0.1289,-0.4688
2026-01-29 16:48:44.420,2026-01-29T09:48:43.919Z,0.5488,0.1094,-0.5137
2026-01-29 16:48:44.435,2026-01-29T09:48:43.929Z,0.5742,0.1074,-0.5332
2026-01-29 16:48:44.437,2026-01-29T09:48:43.939Z,0.5996,0.1309,-0.5469
2026-01-29 16:48:44.437,2026-01-29T09:48:43.949Z,0.6230,0.1484,-0.5605
2026-01-29 16:48:44.466,2026-01-29T09:48:43.959Z,0.6445,0.1562,-0.5801
2026-01-29 16:48:44.466,2026-01-29T09:48:43.969Z,0.6680,0.1504,-0.5898
2026-01-29 16:48:44.466,2026-01-29T09:48:43.979Z,0.6836,0.1543,-0.6035
2026-01-29 16:48:44.497,2026-01-29T09:48:43.989Z,0.7070,0.2012,-0.6113
2026-01-29 16:48:44.497,2026-01-29T09:48:43.999Z,0.7344,0.2637,-0.6211
2026-01-29 16:48:44.497,2026-01-29T09:48:44.009Z,0.7598,0.3555,-0.6191
2026-01-29 16:48:44.526,2026-01-29T09:48:44.019Z,0.7539,0.4102,-0.6113
2026-01-29 16:48:44.528,2026-01-29T09:48:44.029Z,0.7383,0.3965,-0.6387
2026-01-29 16:48:44.528,2026-01-29T09:48:44.039Z,0.7637,0.3965,-0.6680
2026-01-29 16:48:44.557,2026-01-29T09:48:44.049Z,0.8086,0.3984,-0.6973
2026-01-29 16:48:44.557,2026-01-29T09:48:44.059Z,0.8281,0.3770,-0.7422
2026-01-29 16:48:44.557,2026-01-29T09:48:44.069Z,0.8398,0.3848,-0.7988
2026-01-29 16:48:44.587,2026-01-29T09:48:44.079Z,0.8379,0.4160,-0.8789
2026-01-29 16:48:44.588,2026-01-29T09:48:44.089Z,0.8242,0.4629,-0.9629
2026-01-29 16:48:44.588,2026-01-29T09:48:44.099Z,0.8223,0.5391,-1.0371
2026-01-29 16:48:44.616,2026-01-29T09:48:44.109Z,0.8203,0.6191,-1.0977
2026-01-29 16:48:44.618,2026-01-29T09:48:44.119Z,0.8047,0.7070,-1.1465
2026-01-29 16:48:44.619,2026-01-29T09:48:44.129Z,0.7891,0.7383,-1.1777
2026-01-29 16:48:44.650,2026-01-29T09:48:44.139Z,0.7617,0.7031,-1.1973
2026-01-29 16:48:44.650,2026-01-29T09:48:44.149Z,0.7402,0.5762,-1.1914
2026-01-29 16:48:44.650,2026-01-29T09:48:44.159Z,0.7285,0.4043,-1.1758
2026-01-29 16:48:44.678,2026-01-29T09:48:44.169Z,0.7422,0.1934,-1.1719
2026-01-29 16:48:44.678,2026-01-29T09:48:44.179Z,0.7832,-0.1035,-1.1797
2026-01-29 16:48:44.678,2026-01-29T09:48:44.189Z,0.7520,-0.3594,-1.1895
2026-01-29 16:48:44.705,2026-01-29T09:48:44.199Z,0.6289,-0.3574,-1.0859
2026-01-29 16:48:44.707,2026-01-29T09:48:44.209Z,0.8281,-0.8555,-0.9863
2026-01-29 16:48:44.708,2026-01-29T09:48:44.219Z,1.0039,-1.6895,-1.0312
2026-01-29 16:48:44.736,2026-01-29T09:48:44.229Z,0.9082,-2.1992,-1.0254
2026-01-29 16:48:44.737,2026-01-29T09:48:44.239Z,0.7480,-2.1797,-0.8438
2026-01-29 16:48:44.738,2026-01-29T09:48:44.249Z,0.5781,-1.8867,-0.5840
2026-01-29 16:48:44.769,2026-01-29T09:48:44.259Z,0.5020,-1.6738,-0.3086
2026-01-29 16:48:44.770,2026-01-29T09:48:44.269Z,0.5039,-1.7715,-0.0508
2026-01-29 16:48:44.770,2026-01-29T09:48:44.279Z,0.4766,-2.0547,0.2070
2026-01-29 16:48:44.799,2026-01-29T09:48:44.289Z,0.3145,-2.2148,0.4707
2026-01-29 16:48:44.799,2026-01-29T09:48:44.299Z,0.1133,-2.1426,0.7656
2026-01-29 16:48:44.799,2026-01-29T09:48:44.309Z,0.0176,-2.0195,0.9824
2026-01-29 16:48:44.828,2026-01-29T09:48:44.319Z,-0.0078,-1.9453,1.0742
2026-01-29 16:48:44.828,2026-01-29T09:48:44.329Z,-0.0273,-1.9102,1.1289
2026-01-29 16:48:44.828,2026-01-29T09:48:44.339Z,-0.0977,-1.8789,1.2305
2026-01-29 16:48:44.886,2026-01-29T09:48:44.349Z,-0.1914,-1.8281,1.4219
2026-01-29 16:48:44.886,2026-01-29T09:48:44.359Z,-0.2891,-1.7363,1.6367
2026-01-29 16:48:44.887,2026-01-29T09:48:44.369Z,-0.3652,-1.6211,1.8320
2026-01-29 16:48:44.888,2026-01-29T09:48:44.379Z,-0.4219,-1.4395,2.0176
2026-01-29 16:48:44.889,2026-01-29T09:48:44.389Z,-0.5000,-1.2539,2.1719
2026-01-29 16:48:44.889,2026-01-29T09:48:44.399Z,-0.5840,-1.1309,2.2988
2026-01-29 16:48:44.918,2026-01-29T09:48:44.409Z,-0.7031,-1.1074,2.3828
2026-01-29 16:48:44.918,2026-01-29T09:48:44.419Z,-0.8281,-1.1406,2.4707
2026-01-29 16:48:44.919,2026-01-29T09:48:44.429Z,-0.9512,-1.1660,2.5645
2026-01-29 16:48:44.946,2026-01-29T09:48:44.439Z,-1.0547,-1.2461,2.6562
2026-01-29 16:48:44.947,2026-01-29T09:48:44.449Z,-1.1602,-1.4453,2.6953
2026-01-29 16:48:44.948,2026-01-29T09:48:44.459Z,-1.2031,-1.7188,2.7012
2026-01-29 16:48:44.976,2026-01-29T09:48:44.469Z,-1.2051,-2.0039,2.6543
2026-01-29 16:48:44.978,2026-01-29T09:48:44.479Z,-1.2129,-2.3340,2.5625
2026-01-29 16:48:44.979,2026-01-29T09:48:44.489Z,-1.2266,-2.5039,2.4551
2026-01-29 16:48:45.008,2026-01-29T09:48:44.499Z,-1.1309,-2.3301,2.3848
2026-01-29 16:48:45.008,2026-01-29T09:48:44.509Z,-0.9844,-1.9785,2.3359
2026-01-29 16:48:45.008,2026-01-29T09:48:44.519Z,-0.8926,-1.5215,2.3184
2026-01-29 16:48:45.035,2026-01-29T09:48:44.529Z,-0.8457,-1.1406,2.2871
2026-01-29 16:48:45.038,2026-01-29T09:48:44.539Z,-0.8594,-0.9102,2.1660
2026-01-29 16:48:45.039,2026-01-29T09:48:44.549Z,-0.8691,-0.9238,1.8145
2026-01-29 16:48:45.075,2026-01-29T09:48:44.559Z,-0.6855,-1.0645,1.2090
2026-01-29 16:48:45.076,2026-01-29T09:48:44.569Z,-0.3887,-1.1602,0.6016
2026-01-29 16:48:45.076,2026-01-29T09:48:44.579Z,-0.2246,-1.2148,0.0410
2026-01-29 16:48:45.095,2026-01-29T09:48:44.589Z,-0.1309,-1.2500,-0.4688
2026-01-29 16:48:45.096,2026-01-29T09:48:44.599Z,0.0293,-0.9102,-0.7090
2026-01-29 16:48:45.098,2026-01-29T09:48:44.609Z,0.2266,-0.4062,-0.6992
2026-01-29 16:48:45.127,2026-01-29T09:48:44.619Z,0.3516,-0.0762,-0.6680
2026-01-29 16:48:45.155,2026-01-29T09:48:44.629Z,0.4043,-0.0508,-0.7520
2026-01-29 16:48:45.158,2026-01-29T09:48:44.639Z,0.3965,-0.2227,-0.7402
2026-01-29 16:48:45.158,2026-01-29T09:48:44.649Z,0.2676,-0.4668,-0.5117
2026-01-29 16:48:45.158,2026-01-29T09:48:44.659Z,-0.0273,-0.4727,-0.1426
2026-01-29 16:48:45.158,2026-01-29T09:48:44.669Z,-0.3105,-0.0449,0.1680
2026-01-29 16:48:45.186,2026-01-29T09:48:44.679Z,-0.2520,0.2773,0.1660
2026-01-29 16:48:45.186,2026-01-29T09:48:44.689Z,-0.0234,0.1836,-0.0820
2026-01-29 16:48:45.186,2026-01-29T09:48:44.699Z,0.0859,0.0098,-0.3125
2026-01-29 16:48:45.245,2026-01-29T09:48:44.709Z,0.1230,0.1484,-0.3809
2026-01-29 16:48:45.247,2026-01-29T09:48:44.719Z,0.1133,0.4707,-0.2793
2026-01-29 16:48:45.247,2026-01-29T09:48:44.729Z,0.0332,0.6953,-0.1660
2026-01-29 16:48:45.275,2026-01-29T09:48:44.739Z,-0.0332,0.6816,-0.1367
2026-01-29 16:48:45.277,2026-01-29T09:48:44.749Z,0.0195,0.5723,-0.1836
2026-01-29 16:48:45.277,2026-01-29T09:48:44.759Z,0.0918,0.5059,-0.2246
2026-01-29 16:48:45.278,2026-01-29T09:48:44.769Z,0.0586,0.3809,-0.2539
2026-01-29 16:48:45.279,2026-01-29T09:48:44.779Z,-0.0137,0.1328,-0.2598
2026-01-29 16:48:45.279,2026-01-29T09:48:44.789Z,-0.0137,-0.1016,-0.2773
2026-01-29 16:48:45.307,2026-01-29T09:48:44.799Z,0.0156,-0.2324,-0.2910
2026-01-29 16:48:45.307,2026-01-29T09:48:44.809Z,0.0469,-0.2402,-0.2734
2026-01-29 16:48:45.308,2026-01-29T09:48:44.819Z,0.0605,-0.1934,-0.2539
2026-01-29 16:48:45.337,2026-01-29T09:48:44.829Z,0.0391,-0.1973,-0.2461
2026-01-29 16:48:45.337,2026-01-29T09:48:44.839Z,0.0156,-0.2930,-0.2520
2026-01-29 16:48:45.338,2026-01-29T09:48:44.849Z,-0.0137,-0.3418,-0.2754
2026-01-29 16:48:45.367,2026-01-29T09:48:44.859Z,-0.0020,-0.3340,-0.2910
2026-01-29 16:48:45.367,2026-01-29T09:48:44.869Z,0.0547,-0.3164,-0.2969
2026-01-29 16:48:45.368,2026-01-29T09:48:44.879Z,0.1074,-0.2637,-0.2969
2026-01-29 16:48:45.396,2026-01-29T09:48:44.889Z,0.1094,-0.1426,-0.2871
2026-01-29 16:48:45.397,2026-01-29T09:48:44.899Z,0.0996,-0.0312,-0.2617
2026-01-29 16:48:45.397,2026-01-29T09:48:44.909Z,0.1309,0.0176,-0.2402
2026-01-29 16:48:45.425,2026-01-29T09:48:44.919Z,0.1445,0.0273,-0.2363
2026-01-29 16:48:45.427,2026-01-29T09:48:44.929Z,0.1523,0.0410,-0.2266
2026-01-29 16:48:45.427,2026-01-29T09:48:44.939Z,0.1758,0.0391,-0.2227
2026-01-29 16:48:45.456,2026-01-29T09:48:44.949Z,0.1680,0.0195,-0.2227
2026-01-29 16:48:45.457,2026-01-29T09:48:44.959Z,0.1465,0.0195,-0.2188
2026-01-29 16:48:45.457,2026-01-29T09:48:44.969Z,0.1543,0.0527,-0.1914
2026-01-29 16:48:45.485,2026-01-29T09:48:44.979Z,0.1406,0.0215,-0.1836
2026-01-29 16:48:45.487,2026-01-29T09:48:44.989Z,0.1328,-0.0684,-0.1973
2026-01-29 16:48:45.487,2026-01-29T09:48:44.999Z,0.1465,-0.1445,-0.1953
2026-01-29 16:48:45.516,2026-01-29T09:48:45.009Z,0.1582,-0.1719,-0.1797
2026-01-29 16:48:45.517,2026-01-29T09:48:45.019Z,0.1660,-0.1738,-0.1699
2026-01-29 16:48:45.517,2026-01-29T09:48:45.029Z,0.1758,-0.1113,-0.1680
2026-01-29 16:48:45.546,2026-01-29T09:48:45.039Z,0.1719,-0.0488,-0.1543
2026-01-29 16:48:45.547,2026-01-29T09:48:45.049Z,0.1738,-0.0156,-0.1523
2026-01-29 16:48:45.547,2026-01-29T09:48:45.059Z,0.1719,-0.0156,-0.1660
2026-01-29 16:48:45.575,2026-01-29T09:48:45.069Z,0.1777,-0.0176,-0.1758
2026-01-29 16:48:45.577,2026-01-29T09:48:45.079Z,0.1758,-0.0488,-0.1797
2026-01-29 16:48:45.577,2026-01-29T09:48:45.089Z,0.1816,-0.0840,-0.1797
2026-01-29 16:48:45.606,2026-01-29T09:48:45.099Z,0.1914,-0.0840,-0.1641
2026-01-29 16:48:45.607,2026-01-29T09:48:45.109Z,0.1953,-0.0801,-0.1758
2026-01-29 16:48:45.607,2026-01-29T09:48:45.119Z,0.2070,-0.0781,-0.2012
2026-01-29 16:48:45.636,2026-01-29T09:48:45.129Z,0.2266,-0.0625,-0.1992
2026-01-29 16:48:45.637,2026-01-29T09:48:45.139Z,0.2305,-0.0762,-0.2207
2026-01-29 16:48:45.637,2026-01-29T09:48:45.149Z,0.2617,-0.0723,-0.2285
2026-01-29 16:48:45.666,2026-01-29T09:48:45.159Z,0.2852,-0.0625,-0.2480
2026-01-29 16:48:45.667,2026-01-29T09:48:45.169Z,0.3125,-0.0215,-0.2656
2026-01-29 16:48:45.667,2026-01-29T09:48:45.179Z,0.3398,0.0449,-0.2773
2026-01-29 16:48:45.697,2026-01-29T09:48:45.189Z,0.3613,0.0605,-0.3008
2026-01-29 16:48:45.698,2026-01-29T09:48:45.199Z,0.3828,0.0527,-0.3340
2026-01-29 16:48:45.698,2026-01-29T09:48:45.209Z,0.4277,0.0508,-0.3750
2026-01-29 16:48:45.726,2026-01-29T09:48:45.219Z,0.4648,0.0410,-0.4141
2026-01-29 16:48:45.729,2026-01-29T09:48:45.229Z,0.5039,0.0449,-0.4375
2026-01-29 16:48:45.729,2026-01-29T09:48:45.239Z,0.5371,0.0879,-0.4531
2026-01-29 16:48:45.757,2026-01-29T09:48:45.249Z,0.5645,0.0996,-0.4668
2026-01-29 16:48:45.757,2026-01-29T09:48:45.259Z,0.6172,0.1113,-0.4805
2026-01-29 16:48:45.758,2026-01-29T09:48:45.269Z,0.6660,0.1680,-0.4922
2026-01-29 16:48:45.785,2026-01-29T09:48:45.279Z,0.6738,0.2461,-0.5078
2026-01-29 16:48:45.817,2026-01-29T09:48:45.289Z,0.6738,0.3223,-0.5215
2026-01-29 16:48:45.818,2026-01-29T09:48:45.299Z,0.6836,0.3887,-0.5352
2026-01-29 16:48:45.818,2026-01-29T09:48:45.309Z,0.7109,0.4668,-0.5508
2026-01-29 16:48:45.821,2026-01-29T09:48:45.319Z,0.7344,0.5234,-0.5742
2026-01-29 16:48:45.821,2026-01-29T09:48:45.329Z,0.7422,0.5566,-0.6074
2026-01-29 16:48:45.849,2026-01-29T09:48:45.339Z,0.7910,0.5723,-0.6465
2026-01-29 16:48:45.849,2026-01-29T09:48:45.349Z,0.8379,0.5547,-0.6719
2026-01-29 16:48:45.850,2026-01-29T09:48:45.359Z,0.8105,0.5234,-0.6934
2026-01-29 16:48:45.877,2026-01-29T09:48:45.369Z,0.7773,0.4473,-0.7344
2026-01-29 16:48:45.877,2026-01-29T09:48:45.379Z,0.7812,0.2422,-0.7949
2026-01-29 16:48:45.878,2026-01-29T09:48:45.389Z,0.8105,0.0762,-0.8711
2026-01-29 16:48:45.905,2026-01-29T09:48:45.399Z,0.8340,-0.0137,-0.9512
2026-01-29 16:48:45.907,2026-01-29T09:48:45.409Z,0.8223,-0.0723,-1.0469
2026-01-29 16:48:45.907,2026-01-29T09:48:45.419Z,0.8027,-0.0723,-1.1309
2026-01-29 16:48:45.936,2026-01-29T09:48:45.429Z,0.8008,-0.0176,-1.1973
2026-01-29 16:48:45.937,2026-01-29T09:48:45.439Z,0.7871,0.0273,-1.2617
2026-01-29 16:48:45.937,2026-01-29T09:48:45.449Z,0.7773,0.0703,-1.3027
2026-01-29 16:48:45.966,2026-01-29T09:48:45.459Z,0.7656,0.0801,-1.3184
2026-01-29 16:48:45.969,2026-01-29T09:48:45.469Z,0.7715,0.0039,-1.3379
2026-01-29 16:48:45.969,2026-01-29T09:48:45.479Z,0.7656,-0.1172,-1.3555
2026-01-29 16:48:45.999,2026-01-29T09:48:45.489Z,0.7012,-0.1699,-1.3418
2026-01-29 16:48:45.999,2026-01-29T09:48:45.499Z,0.6406,-0.1914,-1.2695
2026-01-29 16:48:46.000,2026-01-29T09:48:45.509Z,0.7930,-0.6230,-1.2812
2026-01-29 16:48:46.027,2026-01-29T09:48:45.519Z,0.9082,-0.9805,-1.3105
2026-01-29 16:48:46.028,2026-01-29T09:48:45.529Z,0.9746,-1.0234,-1.2109
2026-01-29 16:48:46.028,2026-01-29T09:48:45.539Z,1.0449,-1.2090,-1.0273
2026-01-29 16:48:46.055,2026-01-29T09:48:45.549Z,0.9688,-1.5137,-0.8262
2026-01-29 16:48:46.057,2026-01-29T09:48:45.559Z,0.8281,-1.6270,-0.5293
